timestamp,signal,setup,confidence,risk_reward,reason
2026-06-13 01:00:00,NO TRADE,RANGE / BULLISH,0.680962324142456,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-13 05:00:00,NO TRADE,RANGE / RANGE,0.9029456377029419,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-13 09:00:00,NO TRADE,RANGE / BULLISH,0.9393250346183777,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-13 13:00:00,BUY,BULLISH STRUCTURE,0.95,3.0,Bullish structure + bullish trend + momentum confirmation + valid risk/reward.
2026-06-13 17:00:00,NO TRADE,BULLISH SETUP,0.6825359463691711,,"BUY setup detected, but R:R is only 1.55. Required R:R is greater than 2.5."
2026-06-13 21:00:00,NO TRADE,RANGE / BULLISH,0.6330433487892151,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-14 01:00:00,NO TRADE,RANGE / BULLISH,0.6748591661453247,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-14 05:00:00,NO TRADE,BULLISH SETUP,0.6958246827125549,,"BUY setup detected, but R:R is only 1.40. Required R:R is greater than 2.5."
2026-06-14 09:00:00,NO TRADE,BEARISH / BULLISH,0.8021617531776428,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-14 13:00:00,NO TRADE,BULLISH / RANGE,0.5147804021835327,,Volatility model confidence is below 60%.
2026-06-14 17:00:00,NO TRADE,RANGE / RANGE,0.7685961127281189,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-14 21:00:00,NO TRADE,BEARISH / RANGE,0.823627233505249,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-15 01:00:00,NO TRADE,RANGE / BULLISH,0.631455659866333,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-15 05:00:00,NO TRADE,BULLISH SETUP,0.6667534708976746,,"BUY setup detected, but R:R is only 0.26. Required R:R is greater than 2.5."
2026-06-15 09:00:00,NO TRADE,BULLISH / BULLISH,0.5731821060180664,,Volatility model confidence is below 60%.
2026-06-15 13:00:00,NO TRADE,RANGE / BULLISH,0.6087786555290222,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-15 17:00:00,NO TRADE,BULLISH SETUP,0.7220023274421692,,"BUY setup detected, but R:R is only 0.73. Required R:R is greater than 2.5."
2026-06-15 21:00:00,NO TRADE,RANGE / BULLISH,0.5632439851760864,,Volatility model confidence is below 60%.
2026-06-16 01:00:00,NO TRADE,RANGE / BULLISH,0.5491119027137756,,Volatility model confidence is below 60%.
2026-06-16 05:00:00,NO TRADE,BEARISH / RANGE,0.5054386258125305,,Volatility model confidence is below 60%.
2026-06-16 09:00:00,NO TRADE,RANGE / BULLISH,0.6458926200866699,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-16 13:00:00,NO TRADE,RANGE / BULLISH,0.5836347341537476,,Volatility model confidence is below 60%.
2026-06-16 17:00:00,NO TRADE,BEARISH / RANGE,0.5161938667297363,,Volatility model confidence is below 60%.
2026-06-16 21:00:00,NO TRADE,RANGE / RANGE,0.56803297996521,,Volatility model confidence is below 60%.
2026-06-17 01:00:00,NO TRADE,RANGE / RANGE,0.540711522102356,,Volatility model confidence is below 60%.
2026-06-17 05:00:00,NO TRADE,BULLISH / RANGE,0.5953934192657471,,Volatility model confidence is below 60%.
2026-06-17 09:00:00,NO TRADE,RANGE / RANGE,0.730449378490448,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-17 13:00:00,NO TRADE,BEARISH / RANGE,0.8324773907661438,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-17 17:00:00,NO TRADE,RANGE / RANGE,0.8570098876953125,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-17 21:00:00,NO TRADE,RANGE / RANGE,0.5748229622840881,,Volatility model confidence is below 60%.
2026-06-18 01:00:00,NO TRADE,RANGE / RANGE,0.5168914794921875,,Volatility model confidence is below 60%.
2026-06-18 05:00:00,NO TRADE,BEARISH / RANGE,0.5622767210006714,,Volatility model confidence is below 60%.
2026-06-18 09:00:00,NO TRADE,BEARISH / RANGE,0.5167896747589111,,Volatility model confidence is below 60%.
2026-06-18 13:00:00,NO TRADE,RANGE / RANGE,0.729095458984375,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-18 17:00:00,NO TRADE,BEARISH / RANGE,0.5625302791595459,,Volatility model confidence is below 60%.
2026-06-18 21:00:00,NO TRADE,BEARISH SETUP,0.6077538728713989,,"SELL setup detected, but R:R is only 0.47. Required R:R is greater than 2.5."
2026-06-19 01:00:00,NO TRADE,RANGE / BEARISH,0.5003131628036499,,Volatility model confidence is below 60%.
2026-06-19 05:00:00,NO TRADE,BEARISH / BEARISH,0.5887954235076904,,Volatility model confidence is below 60%.
2026-06-19 09:00:00,NO TRADE,RANGE / BEARISH,0.7855307459831238,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-19 13:00:00,HOLD,BEARISH STRUCTURE,0.8797145485877991,,"Bearish market structure and trend exist, but complete trade confirmation is missing."
2026-06-19 17:00:00,NO TRADE,BULLISH / BEARISH,0.6723203063011169,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-19 21:00:00,NO TRADE,RANGE / RANGE,0.5679646730422974,,Volatility model confidence is below 60%.
2026-06-20 01:00:00,NO TRADE,RANGE / RANGE,0.5869251489639282,,Volatility model confidence is below 60%.
2026-06-20 05:00:00,NO TRADE,BULLISH / RANGE,0.5473769307136536,,Volatility model confidence is below 60%.
2026-06-20 09:00:00,NO TRADE,RANGE / RANGE,0.5696994066238403,,Volatility model confidence is below 60%.
2026-06-20 13:00:00,NO TRADE,BULLISH / RANGE,0.5505871772766113,,Volatility model confidence is below 60%.
2026-06-20 17:00:00,NO TRADE,RANGE / RANGE,0.5615593194961548,,Volatility model confidence is below 60%.
2026-06-20 21:00:00,NO TRADE,BULLISH / RANGE,0.5862205028533936,,Volatility model confidence is below 60%.
2026-06-21 01:00:00,NO TRADE,RANGE / RANGE,0.5141779780387878,,Volatility model confidence is below 60%.
2026-06-21 05:00:00,NO TRADE,RANGE / RANGE,0.6934497356414795,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-21 09:00:00,NO TRADE,BULLISH / RANGE,0.6582787036895752,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-21 13:00:00,NO TRADE,BEARISH / RANGE,0.6912540197372437,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-21 17:00:00,NO TRADE,RANGE / RANGE,0.5087348222732544,,Volatility model confidence is below 60%.
2026-06-21 21:00:00,NO TRADE,BEARISH / RANGE,0.755826473236084,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-22 01:00:00,NO TRADE,BEARISH / RANGE,0.7690116763114929,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-22 05:00:00,NO TRADE,RANGE / RANGE,0.6006138324737549,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-22 09:00:00,NO TRADE,BULLISH / RANGE,0.6560825109481812,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-22 13:00:00,NO TRADE,BULLISH / RANGE,0.7009960412979126,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-22 17:00:00,NO TRADE,BULLISH SETUP,0.6235978007316589,,"BUY setup detected, but R:R is only 1.56. Required R:R is greater than 2.5."
2026-06-22 21:00:00,NO TRADE,BULLISH / RANGE,0.6427947878837585,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-23 01:00:00,NO TRADE,BEARISH / RANGE,0.5730928182601929,,Volatility model confidence is below 60%.
2026-06-23 05:00:00,NO TRADE,RANGE / RANGE,0.6412620544433594,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-23 09:00:00,SELL,BEARISH STRUCTURE,0.95,3.0,Bearish structure + bearish trend + momentum confirmation + valid risk/reward.
2026-06-23 13:00:00,NO TRADE,RANGE / BEARISH,0.7933709621429443,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-23 17:00:00,NO TRADE,BULLISH / BEARISH,0.8524720668792725,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-23 21:00:00,NO TRADE,BEARISH SETUP,0.7435348033905029,,"SELL setup detected, but R:R is only 1.09. Required R:R is greater than 2.5."
2026-06-24 01:00:00,NO TRADE,RANGE / RANGE,0.5010596513748169,,Volatility model confidence is below 60%.
2026-06-24 05:00:00,NO TRADE,RANGE / BEARISH,0.5673038959503174,,Volatility model confidence is below 60%.
2026-06-24 09:00:00,NO TRADE,BEARISH / RANGE,0.5455573797225952,,Volatility model confidence is below 60%.
2026-06-24 13:00:00,NO TRADE,RANGE / BEARISH,0.6951791048049927,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-24 17:00:00,NO TRADE,RANGE / BEARISH,0.8974645137786865,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-24 21:00:00,NO TRADE,RANGE / BEARISH,0.5525000095367432,,Volatility model confidence is below 60%.
2026-06-25 01:00:00,NO TRADE,RANGE / BEARISH,0.615198016166687,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-25 05:00:00,NO TRADE,RANGE / RANGE,0.5426029562950134,,Volatility model confidence is below 60%.
2026-06-25 09:00:00,NO TRADE,BULLISH / RANGE,0.6120450496673584,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-25 13:00:00,NO TRADE,BULLISH / BEARISH,0.83137446641922,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-25 17:00:00,NO TRADE,BEARISH SETUP,0.8289126753807068,,"SELL setup detected, but R:R is only 0.75. Required R:R is greater than 2.5."
2026-06-25 21:00:00,NO TRADE,RANGE / BEARISH,0.5936762690544128,,Volatility model confidence is below 60%.
2026-06-26 01:00:00,NO TRADE,BULLISH / BEARISH,0.5895533561706543,,Volatility model confidence is below 60%.
2026-06-26 05:00:00,NO TRADE,RANGE / BEARISH,0.5125151872634888,,Volatility model confidence is below 60%.
2026-06-26 09:00:00,NO TRADE,BULLISH / RANGE,0.920120358467102,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-26 13:00:00,NO TRADE,RANGE / BEARISH,0.8125434517860413,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-26 17:00:00,NO TRADE,RANGE / RANGE,0.8987650871276855,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-26 21:00:00,NO TRADE,RANGE / BEARISH,0.9359784722328186,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-27 01:00:00,NO TRADE,RANGE / RANGE,0.9570492506027222,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-27 05:00:00,NO TRADE,RANGE / RANGE,0.840930700302124,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-27 09:00:00,NO TRADE,BULLISH / RANGE,0.8377782106399536,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-27 13:00:00,NO TRADE,RANGE / RANGE,0.5256741642951965,,Volatility model confidence is below 60%.
2026-06-27 17:00:00,NO TRADE,RANGE / RANGE,0.6262310743331909,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-27 21:00:00,NO TRADE,BEARISH / RANGE,0.626741886138916,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-28 01:00:00,NO TRADE,BEARISH / BEARISH,0.5404843091964722,,Volatility model confidence is below 60%.
2026-06-28 05:00:00,NO TRADE,BULLISH / BEARISH,0.7443656921386719,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-28 09:00:00,NO TRADE,RANGE / RANGE,0.6023603677749634,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-28 13:00:00,NO TRADE,BULLISH / RANGE,0.6153150796890259,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-28 17:00:00,SELL,BEARISH STRUCTURE,0.95,3.0,Bearish structure + bearish trend + momentum confirmation + valid risk/reward.
2026-06-28 21:00:00,NO TRADE,BEARISH SETUP,0.9198630452156067,,"SELL setup detected, but R:R is only 0.17. Required R:R is greater than 2.5."
2026-06-29 01:00:00,NO TRADE,BEARISH SETUP,0.9140787720680237,,"SELL setup detected, but R:R is only 1.02. Required R:R is greater than 2.5."
2026-06-29 05:00:00,NO TRADE,RANGE / RANGE,0.6985243558883667,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-29 09:00:00,NO TRADE,BULLISH / BEARISH,0.7360531687736511,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-29 13:00:00,NO TRADE,RANGE / RANGE,0.8468161225318909,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-29 17:00:00,NO TRADE,RANGE / RANGE,0.5118153095245361,,Volatility model confidence is below 60%.
2026-06-29 21:00:00,NO TRADE,RANGE / RANGE,0.7545536160469055,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-30 01:00:00,NO TRADE,BULLISH / RANGE,0.6208683252334595,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-30 05:00:00,NO TRADE,RANGE / BEARISH,0.6954634189605713,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-06-30 09:00:00,NO TRADE,BEARISH SETUP,0.7335278391838074,,"SELL setup detected, but R:R is only 0.04. Required R:R is greater than 2.5."
2026-06-30 13:00:00,SELL,BEARISH STRUCTURE,0.95,3.0,Bearish structure + bearish trend + momentum confirmation + valid risk/reward.
2026-06-30 17:00:00,NO TRADE,BEARISH SETUP,0.8240554928779602,,"SELL setup detected, but R:R is only 0.25. Required R:R is greater than 2.5."
2026-06-30 21:00:00,NO TRADE,BEARISH / BEARISH,0.5689292550086975,,Volatility model confidence is below 60%.
2026-07-01 01:00:00,NO TRADE,RANGE / BEARISH,0.8905764222145081,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-01 05:00:00,NO TRADE,BEARISH / RANGE,0.6980940699577332,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-01 09:00:00,NO TRADE,BULLISH / RANGE,0.5859429836273193,,Volatility model confidence is below 60%.
2026-07-01 13:00:00,NO TRADE,BEARISH SETUP,0.7167012095451355,,"SELL setup detected, but R:R is only 1.98. Required R:R is greater than 2.5."
2026-07-01 17:00:00,NO TRADE,RANGE / RANGE,0.6330774426460266,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-01 21:00:00,NO TRADE,RANGE / RANGE,0.6490285992622375,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-02 01:00:00,NO TRADE,BULLISH / RANGE,0.5229480266571045,,Volatility model confidence is below 60%.
2026-07-02 05:00:00,NO TRADE,BEARISH / RANGE,0.5113880038261414,,Volatility model confidence is below 60%.
2026-07-02 09:00:00,NO TRADE,RANGE / RANGE,0.8581936359405518,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-02 13:00:00,NO TRADE,BULLISH / RANGE,0.5613913536071777,,Volatility model confidence is below 60%.
2026-07-02 17:00:00,NO TRADE,BULLISH / RANGE,0.6501989364624023,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-02 21:00:00,NO TRADE,BEARISH / RANGE,0.6059516072273254,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-03 01:00:00,NO TRADE,RANGE / RANGE,0.654865026473999,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-03 05:00:00,NO TRADE,RANGE / BULLISH,0.9326894283294678,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-03 09:00:00,NO TRADE,RANGE / BULLISH,0.8605144619941711,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-03 13:00:00,NO TRADE,BULLISH / BULLISH,0.5585150122642517,,Volatility model confidence is below 60%.
2026-07-03 17:00:00,NO TRADE,BULLISH / BULLISH,0.5890997052192688,,Volatility model confidence is below 60%.
2026-07-03 21:00:00,NO TRADE,RANGE / BULLISH,0.6319079995155334,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-04 01:00:00,NO TRADE,BULLISH / BULLISH,0.5077784657478333,,Volatility model confidence is below 60%.
2026-07-04 05:00:00,NO TRADE,BEARISH / BULLISH,0.5627785921096802,,Volatility model confidence is below 60%.
2026-07-04 09:00:00,NO TRADE,BEARISH / BULLISH,0.6427602767944336,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-04 13:00:00,NO TRADE,RANGE / BULLISH,0.6892440915107727,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-04 17:00:00,NO TRADE,BULLISH / BULLISH,0.5566481351852417,,Volatility model confidence is below 60%.
2026-07-04 21:00:00,NO TRADE,BULLISH / BULLISH,0.5632785558700562,,Volatility model confidence is below 60%.
2026-07-05 01:00:00,NO TRADE,RANGE / BULLISH,0.5613571405410767,,Volatility model confidence is below 60%.
2026-07-05 05:00:00,NO TRADE,RANGE / RANGE,0.5846920013427734,,Volatility model confidence is below 60%.
2026-07-05 09:00:00,NO TRADE,RANGE / BULLISH,0.5650140047073364,,Volatility model confidence is below 60%.
2026-07-05 13:00:00,NO TRADE,BEARISH / RANGE,0.5434008836746216,,Volatility model confidence is below 60%.
2026-07-05 17:00:00,NO TRADE,BULLISH / RANGE,0.6993154287338257,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-05 21:00:00,NO TRADE,RANGE / RANGE,0.5970401763916016,,Volatility model confidence is below 60%.
2026-07-06 01:00:00,NO TRADE,BULLISH SETUP,0.796662449836731,,"BUY setup detected, but R:R is only 0.44. Required R:R is greater than 2.5."
2026-07-06 05:00:00,NO TRADE,BEARISH / BULLISH,0.7278035283088684,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-06 09:00:00,NO TRADE,BEARISH / RANGE,0.6931279897689819,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-06 13:00:00,NO TRADE,BEARISH / RANGE,0.8459482192993164,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-06 17:00:00,NO TRADE,BEARISH / BULLISH,0.6141775250434875,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-06 21:00:00,BUY,BULLISH STRUCTURE,0.9345997309684754,3.0,Bullish structure + bullish trend + momentum confirmation + valid risk/reward.
2026-07-07 01:00:00,NO TRADE,BULLISH / BULLISH,0.5714401006698608,,Volatility model confidence is below 60%.
2026-07-07 05:00:00,NO TRADE,BULLISH / RANGE,0.57359778881073,,Volatility model confidence is below 60%.
2026-07-07 09:00:00,NO TRADE,BEARISH / RANGE,0.8542555570602417,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-07 13:00:00,NO TRADE,BULLISH SETUP,0.8069471716880798,,"BUY setup detected, but R:R is only 0.96. Required R:R is greater than 2.5."
2026-07-07 17:00:00,NO TRADE,RANGE / BULLISH,0.5156401991844177,,Volatility model confidence is below 60%.
2026-07-07 21:00:00,NO TRADE,BULLISH / BULLISH,0.5586148500442505,,Volatility model confidence is below 60%.
2026-07-08 01:00:00,NO TRADE,BEARISH / BULLISH,0.5427088141441345,,Volatility model confidence is below 60%.
2026-07-08 05:00:00,NO TRADE,BEARISH / RANGE,0.5357170104980469,,Volatility model confidence is below 60%.
2026-07-08 09:00:00,NO TRADE,BEARISH / RANGE,0.5465267896652222,,Volatility model confidence is below 60%.
2026-07-08 13:00:00,NO TRADE,BEARISH / RANGE,0.581146776676178,,Volatility model confidence is below 60%.
2026-07-08 17:00:00,NO TRADE,BEARISH / RANGE,0.5592902302742004,,Volatility model confidence is below 60%.
2026-07-08 21:00:00,NO TRADE,RANGE / RANGE,0.5709779262542725,,Volatility model confidence is below 60%.
2026-07-09 01:00:00,NO TRADE,BULLISH / RANGE,0.5961577892303467,,Volatility model confidence is below 60%.
2026-07-09 05:00:00,NO TRADE,RANGE / RANGE,0.5695317983627319,,Volatility model confidence is below 60%.
2026-07-09 09:00:00,NO TRADE,RANGE / RANGE,0.6744687557220459,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-09 13:00:00,NO TRADE,BEARISH / RANGE,0.8337130546569824,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-09 17:00:00,NO TRADE,BULLISH / RANGE,0.7544545531272888,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-09 21:00:00,NO TRADE,BULLISH / BULLISH,0.5978894233703613,,Volatility model confidence is below 60%.
2026-07-10 01:00:00,NO TRADE,RANGE / BULLISH,0.6042932271957397,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-10 05:00:00,BUY,BULLISH STRUCTURE,0.95,3.000000000000006,Bullish structure + bullish trend + momentum confirmation + valid risk/reward.
2026-07-10 09:00:00,BUY,BULLISH STRUCTURE,0.95,2.9999999999999876,Bullish structure + bullish trend + momentum confirmation + valid risk/reward.
2026-07-10 13:00:00,NO TRADE,BULLISH SETUP,0.8423266410827637,,"BUY setup detected, but R:R is only 0.02. Required R:R is greater than 2.5."
2026-07-10 17:00:00,NO TRADE,RANGE / BULLISH,0.5370495319366455,,Volatility model confidence is below 60%.
2026-07-10 21:00:00,NO TRADE,BEARISH / RANGE,0.8272606134414673,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-11 01:00:00,NO TRADE,RANGE / BULLISH,0.6023460626602173,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-11 05:00:00,NO TRADE,BULLISH SETUP,0.6350299119949341,,"BUY setup detected, but R:R is only 0.45. Required R:R is greater than 2.5."
2026-07-11 09:00:00,NO TRADE,RANGE / BULLISH,0.6791427135467529,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-11 13:00:00,NO TRADE,BULLISH SETUP,0.6772059202194214,,"BUY setup detected, but R:R is only 0.38. Required R:R is greater than 2.5."
2026-07-11 17:00:00,NO TRADE,RANGE / BULLISH,0.7369024157524109,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-11 21:00:00,NO TRADE,RANGE / BULLISH,0.6683779954910278,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-12 01:00:00,NO TRADE,BULLISH / RANGE,0.6956334710121155,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-12 05:00:00,NO TRADE,BEARISH / RANGE,0.5404666066169739,,Volatility model confidence is below 60%.
2026-07-12 09:00:00,NO TRADE,RANGE / RANGE,0.7854353189468384,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-12 13:00:00,NO TRADE,RANGE / RANGE,0.5399245023727417,,Volatility model confidence is below 60%.
2026-07-12 17:00:00,HOLD,BULLISH STRUCTURE,0.6733208298683167,,"Bullish market structure and trend exist, but complete trade confirmation is missing."
2026-07-12 21:00:00,NO TRADE,RANGE / BULLISH,0.6465040445327759,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-13 01:00:00,NO TRADE,BEARISH / BULLISH,0.6859467029571533,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-13 05:00:00,NO TRADE,RANGE / RANGE,0.7021336555480957,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-13 09:00:00,NO TRADE,RANGE / RANGE,0.7683360576629639,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-13 13:00:00,NO TRADE,RANGE / RANGE,0.7621167898178101,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-13 17:00:00,NO TRADE,BEARISH / RANGE,0.7476604580879211,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-13 21:00:00,NO TRADE,BEARISH SETUP,0.6412278413772583,,"SELL setup detected, but R:R is only 0.26. Required R:R is greater than 2.5."
2026-07-14 01:00:00,NO TRADE,BEARISH SETUP,0.6136568188667297,,"SELL setup detected, but R:R is only 1.36. Required R:R is greater than 2.5."
2026-07-14 05:00:00,NO TRADE,RANGE / RANGE,0.6079119443893433,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-14 09:00:00,NO TRADE,BULLISH / RANGE,0.5295981764793396,,Volatility model confidence is below 60%.
2026-07-14 13:00:00,NO TRADE,RANGE / RANGE,0.7059051990509033,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-14 17:00:00,NO TRADE,BULLISH / RANGE,0.5955679416656494,,Volatility model confidence is below 60%.
2026-07-14 21:00:00,NO TRADE,RANGE / BULLISH,0.6533147096633911,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-15 01:00:00,NO TRADE,BULLISH SETUP,0.676002562046051,,"BUY setup detected, but R:R is only 0.79. Required R:R is greater than 2.5."
2026-07-15 05:00:00,NO TRADE,BEARISH / BULLISH,0.5100569128990173,,Volatility model confidence is below 60%.
2026-07-15 09:00:00,NO TRADE,RANGE / BULLISH,0.9520271420478821,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-15 13:00:00,NO TRADE,RANGE / BULLISH,0.5408432483673096,,Volatility model confidence is below 60%.
2026-07-15 17:00:00,NO TRADE,RANGE / BULLISH,0.5007448196411133,,Volatility model confidence is below 60%.
2026-07-15 21:00:00,NO TRADE,RANGE / BULLISH,0.7390952110290527,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-16 01:00:00,NO TRADE,BEARISH / RANGE,0.5361981391906738,,Volatility model confidence is below 60%.
2026-07-16 05:00:00,NO TRADE,BEARISH / RANGE,0.7365263104438782,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-16 09:00:00,NO TRADE,BULLISH / RANGE,0.8053264617919922,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-16 13:00:00,NO TRADE,BEARISH / RANGE,0.6771900057792664,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-16 17:00:00,NO TRADE,BULLISH / RANGE,0.6487194299697876,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-16 21:00:00,NO TRADE,RANGE / RANGE,0.5662819147109985,,Volatility model confidence is below 60%.
2026-07-17 01:00:00,NO TRADE,RANGE / RANGE,0.6845657825469971,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-17 05:00:00,NO TRADE,BEARISH / RANGE,0.718413233757019,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-17 09:00:00,NO TRADE,BEARISH / RANGE,0.7234060168266296,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-17 13:00:00,NO TRADE,BEARISH / RANGE,0.7383456826210022,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-17 17:00:00,NO TRADE,BULLISH / RANGE,0.7796710133552551,,"Market structure, trend and momentum are not sufficiently aligned for a high-quality trade."
2026-07-17 21:00:00,NO TRADE,BULLISH / RANGE,0.5450140833854675,,Volatility model confidence is below 60%.
